otu_id	assignment
denovo31234	Phascolarctobacterium_faecium
denovo31239	Actinomyces_weissii
denovo31245	Streptococcus_constellatus_subsp._constellatus
denovo31248	Granulicatella_elegans
denovo31249	Zoogloea_resiniphila
denovo3125	Actinomyces_viscosus
denovo31253	Staphylococcus_aureus_subsp._anaerobius
denovo31256	Centipeda_periodontii
denovo31259	Lactobacillus_gasseri
denovo31265	Sphingobium_vermicomposti
denovo31266	Porphyromonas_catoniae
denovo31267	Lactobacillus_fermentum
denovo31268	Prevotella_oris
denovo3127	Prevotella_melaninogenica
denovo31274	Haemophilus_parainfluenzae
denovo31275	Neisseria_sicca
denovo31276	Actinomyces_odontolyticus
denovo31278	Corynebacterium_pseudodiphtheriticum
denovo31284	Abiotrophia_defectiva
denovo31285	Prevotella_denticola
denovo31287	Treponema_socranskii_subsp._paredis
denovo31289	Prevotella_shahii
denovo31297	Oribacterium_sinus
denovo31299	Prevotella_veroralis
denovo313	Prevotella_oris
denovo31302	Leptotrichia_wadei
denovo31304	Granulicatella_adiacens
denovo31306	Leptotrichia_buccalis
denovo3131	Prevotella_veroralis
denovo31310	Thermicanus_aegyptius
denovo31313	Dialister_invisus
denovo31316	Actinomyces_oris
denovo31317	Prevotella_oris
denovo31319	Prevotella_pallens
denovo31320	Atopobium_rimae
denovo31322	Bacteroides_faecichinchillae
denovo31323	Veillonella_parvula
denovo31324	Staphylococcus_aureus_subsp._anaerobius
denovo31327	Parvimonas_micra
denovo31328	Alloprevotella_tannerae
denovo31334	Prevotella_denticola
denovo31336	Corynebacterium_simulans
denovo31338	Actinomyces_meyeri
denovo31339	Fusobacterium_nucleatum_subsp._vincentii
denovo31342	Nocardioides_hankookensis
denovo31343	Oribacterium_sinus
denovo31345	Veillonella_tobetsuensis
denovo31348	Alloprevotella_tannerae
denovo3135	Alloprevotella_tannerae
denovo31352	Streptococcus_pneumoniae
denovo31354	Leptotrichia_wadei
denovo31356	Prevotella_melaninogenica
denovo31358	Actinomyces_naeslundii
denovo31359	Bacteroides_acidifaciens
denovo31360	Oceanibaculum_pacificum
denovo31362	Eubacterium_nodatum
denovo31367	Virgibacillus_halophilus
denovo31370	Prevotella_denticola
denovo31374	Prevotella_melaninogenica
denovo31375	Porphyromonas_catoniae
denovo31377	Enterococcus_faecalis
denovo31378	Prevotella_scopos
denovo31379	Staphylococcus_aureus_subsp._anaerobius
denovo31381	Prevotella_denticola
denovo31383	Solirubrobacter_ginsenosidimutans
denovo31384	Streptococcus_mitis
denovo31388	Fusobacterium_naviforme
denovo3139	Streptococcus_sanguinis
denovo31391	Granulicatella_elegans
denovo31392	Streptococcus_parasanguinis
denovo31393	Leptotrichia_goodfellowii
denovo31397	Prevotella_baroniae
denovo3140	Actinomyces_oris
denovo31402	Ureaplasma_parvum
denovo31403	Vasilyevaea_enhydra
denovo31406	Eubacterium_infirmum
denovo31407	Allobaculum_stercoricanis
denovo31409	Streptococcus_sanguinis
denovo31410	Steroidobacter_denitrificans
denovo31411	Brachybacterium_squillarum
denovo31412	Fusobacterium_nucleatum_subsp._polymorphum
denovo31414	Prevotella_denticola
denovo31415	Porphyromonas_endodontalis
denovo31417	Prevotella_melaninogenica
denovo31418	Gemella_sanguinis
denovo31419	Actinomyces_georgiae
denovo3142	Granulicatella_adiacens
denovo31420	Streptococcus_peroris
denovo31421	Actinomyces_gerencseriae
denovo31423	Megasphaera_micronuciformis
denovo31427	Gemella_haemolysans
denovo3143	Corynebacterium_accolens
denovo31430	Eubacterium_sulci
denovo31432	Prevotella_dentasini
denovo31433	Prevotella_salivae
denovo31434	Neisseria_oralis
denovo31435	Tannerella_forsythia
denovo31438	Dialister_micraerophilus
denovo31439	Prevotella_salivae
denovo3144	Staphylococcus_aureus_subsp._anaerobius
denovo31440	Veillonella_tobetsuensis
denovo31442	Rothia_mucilaginosa
denovo31443	Lachnoanaerobaculum_orale
denovo31445	Campylobacter_gracilis
denovo31447	Atopobium_parvulum
denovo3145	Campylobacter_concisus
denovo31450	Alloprevotella_tannerae
denovo31452	Porphyromonas_endodontalis
denovo31454	Actinomyces_vaccimaxillae
denovo31455	Rothia_dentocariosa
denovo31456	Stomatobaculum_longum
denovo31457	Gemella_morbillorum
denovo31458	Corynebacterium_frankenforstense
denovo31459	Prevotella_melaninogenica
denovo31461	Nosocomiicoccus_ampullae
denovo31464	Streptococcus_salivarius_subsp._salivarius
denovo31465	Oceanibacterium_hippocampi
denovo31466	Capnocytophaga_leadbetteri
denovo31469	Neisseria_sicca
denovo3147	Prevotella_veroralis
denovo31470	Capnocytophaga_gingivalis
denovo31473	Erythrobacter_flavus
denovo31477	Dialister_invisus
denovo31478	Coprococcus_catus
denovo31481	Bacteroides_faecichinchillae
denovo31483	Veillonella_parvula
denovo31484	Phocoenobacter_uteri
denovo31485	Staphylococcus_aureus_subsp._anaerobius
denovo31489	Lactobacillus_gasseri
denovo3149	Prevotella_multiformis
denovo31490	Granulicatella_adiacens
denovo31491	Fusobacterium_nucleatum_subsp._animalis
denovo31493	Leptotrichia_wadei
denovo31494	Eubacterium_ruminantium
denovo31496	Prevotella_bryantii
denovo31497	Granulicatella_adiacens
denovo31499	Streptococcus_oralis
denovo315	Neisseria_flavescens
denovo31501	Granulicatella_adiacens
denovo31503	Rhizobium_skierniewicense
denovo31504	Selenomonas_sputigena
denovo31506	Fusobacterium_nucleatum_subsp._polymorphum
denovo31507	Streptococcus_parasanguinis
denovo31508	Prevotella_denticola
denovo31509	Prevotella_denticola
denovo3151	Propionibacterium_acnes
denovo31511	Pseudomonas_deceptionensis
denovo31515	Megasphaera_micronuciformis
denovo31517	Prevotella_oris
denovo31519	Staphylococcus_aureus_subsp._anaerobius
denovo31526	Planomicrobium_chinense
denovo31527	Propionibacterium_acnes
denovo31529	Solobacterium_moorei
denovo31530	Streptococcus_infantis
denovo31532	Veillonella_denticariosi
denovo31533	Eikenella_corrodens
denovo31535	Fusobacterium_nucleatum_subsp._vincentii
denovo31539	Asteroleplasma_anaerobium
denovo31541	Actinomyces_gerencseriae
denovo31543	Streptococcus_infantis
denovo31544	Alloprevotella_tannerae
denovo31545	Prevotella_loescheii
denovo31547	Actinomyces_vaccimaxillae
denovo31548	Actinomyces_oris
denovo31549	Prevotella_oralis
denovo3155	Veillonella_parvula
denovo31552	Eggerthia_catenaformis
denovo31553	Enterococcus_faecalis
denovo31554	Peptoniphilus_tyrrelliae
denovo31557	Staphylococcus_aureus_subsp._anaerobius
denovo31559	Bacteroides_nordii
denovo3156	Prevotella_veroralis
denovo31561	Porphyrobacter_dokdonensis
denovo31564	Actinomyces_meyeri
denovo31568	Atopobium_vaginae
denovo3157	Arthrobacter_cumminsii
denovo31570	Prevotella_veroralis
denovo31571	Capnocytophaga_sputigena
denovo31575	Novosphingobium_aromaticivorans
denovo31577	Granulicatella_adiacens
denovo31579	Veillonella_parvula
denovo3158	Streptococcus_sanguinis
denovo31581	Veillonella_denticariosi
denovo31584	Haemophilus_parainfluenzae
denovo31586	Veillonella_denticariosi
denovo31588	Veillonella_tobetsuensis
denovo31589	Pseudomonas_chengduensis
denovo31594	Prevotella_histicola
denovo31595	Streptococcus_oralis
denovo31597	Lactobacillus_gasseri
denovo31598	Prevotella_shahii
denovo31601	Brevibacillus_agri
denovo31604	Alloprevotella_rava
denovo31605	Streptococcus_parasanguinis
denovo31608	Oceanitalea_nanhaiensis
denovo31609	Veillonella_magna
denovo31611	Abiotrophia_defectiva
denovo31612	Corynebacterium_simulans
denovo31620	Alloprevotella_tannerae
denovo31621	Staphylococcus_aureus_subsp._anaerobius
denovo31622	Fusobacterium_nucleatum_subsp._polymorphum
denovo31623	Prevotella_pallens
denovo31624	Staphylococcus_saprophyticus_subsp._saprophyticus
denovo31626	Streptococcus_oralis
denovo31627	Arcanobacterium_phocae
denovo31630	Granulicatella_adiacens
denovo31631	Streptococcus_sanguinis
denovo31634	Alloprevotella_tannerae
denovo31636	Brevibacterium_pityocampae
denovo31638	Veillonella_tobetsuensis
denovo31639	Corynebacterium_variabile
denovo31642	Pedobacter_agri
denovo31643	Porphyromonas_catoniae
denovo31645	Prevotella_aurantiaca
denovo31647	Porphyromonas_catoniae
denovo31648	Corynebacterium_singulare
denovo31652	Kingella_oralis
denovo31653	Staphylococcus_epidermidis
denovo31656	Staphylococcus_capitis_subsp._urealyticus
denovo3166	Porphyromonas_catoniae
denovo31668	Gemella_morbillorum
denovo31669	Solobacterium_moorei
denovo31670	Capnocytophaga_leadbetteri
denovo31671	Bacteroides_acidifaciens
denovo31672	Lachnoanaerobaculum_saburreum
denovo31673	Flavisolibacter_ginsengisoli
denovo31674	Streptococcus_lactarius
denovo31675	Lactobacillus_fermentum
denovo31678	Actinomyces_meyeri
denovo31679	Haemophilus_felis
denovo31681	Prevotella_pleuritidis
denovo31682	Johnsonella_ignava
denovo31683	Prevotella_pallens
denovo31684	Prevotella_denticola
denovo31687	Actinomyces_oris
denovo31689	Prevotella_melaninogenica
denovo31690	Actinomyces_oris
denovo31691	Porphyromonas_catoniae
denovo31693	Prevotella_denticola
denovo31698	Prevotella_melaninogenica
denovo31699	Solobacterium_moorei
denovo31700	Prevotella_intermedia
denovo31701	Bacteroides_acidifaciens
denovo31702	Streptococcus_dentisani
denovo31703	Porphyromonas_catoniae
denovo31708	Prevotella_pallens
denovo31710	Veillonella_parvula
denovo31716	Constrictibacter_antarcticus
denovo31717	Hahella_chejuensis
denovo31721	Streptococcus_dentisani
denovo31723	Veillonella_denticariosi
denovo31724	Porphyromonas_catoniae
denovo31727	Prevotella_denticola
denovo31728	Alloprevotella_rava
denovo3173	Capnocytophaga_leadbetteri
denovo31730	Oscillibacter_valericigenes
denovo31732	Gemella_haemolysans
denovo31733	Gemella_morbillorum
denovo31734	Veillonella_parvula
denovo31736	Solobacterium_moorei
denovo31737	Atopobium_vaginae
denovo31740	Porphyromonas_catoniae
denovo31741	Prevotella_nigrescens
denovo31742	Nocardioides_pacificus
denovo31745	Alloprevotella_tannerae
denovo31747	Riemerella_columbina
denovo31748	Porphyromonas_catoniae
denovo31749	Haemophilus_parainfluenzae
denovo3175	Fusobacterium_nucleatum_subsp._nucleatum
denovo31750	Rothia_mucilaginosa
denovo31761	Rothia_mucilaginosa
denovo31762	Actinomyces_meyeri
denovo31765	Eubacterium_sulci
denovo31766	Porphyromonas_catoniae
denovo3177	Streptococcus_pneumoniae
denovo31771	Prevotella_oralis
denovo31772	Haemophilus_parainfluenzae
denovo31773	Streptococcus_mitis
denovo3178	Mycoplasma_orale
denovo31781	Fusobacterium_nucleatum_subsp._polymorphum
denovo31783	Methylobacterium_goesingense
denovo31785	Fusobacterium_nucleatum_subsp._animalis
denovo31787	Butyricimonas_virosa
denovo31792	Veillonella_parvula
denovo31793	Prevotella_melaninogenica
denovo31795	Granulicatella_adiacens
denovo31796	Parvimonas_micra
denovo31797	Deinococcus_aquaticus
denovo31798	Veillonella_criceti
denovo31799	Prevotella_melaninogenica
denovo31802	Capnocytophaga_gingivalis
denovo31803	Granulicatella_adiacens
denovo31805	Fusobacterium_nucleatum_subsp._polymorphum
denovo31806	Moraxella_catarrhalis
denovo31809	Streptococcus_anginosus
denovo3181	Capnocytophaga_sputigena
denovo31812	Prevotella_oris
denovo31813	Porphyromonas_catoniae
denovo31818	Streptococcus_pseudopneumoniae
denovo31819	Rothia_dentocariosa
denovo31821	Aciditerrimonas_ferrireducens
denovo31822	Actinomyces_meyeri
denovo31823	Streptococcus_oralis
denovo31830	Prevotella_loescheii
denovo31832	Staphylococcus_epidermidis
denovo31835	Dialister_pneumosintes
denovo31836	Atopobium_rimae
denovo31837	Tannerella_forsythia
denovo31839	Catenibacterium_mitsuokai
denovo31840	Streptococcus_salivarius_subsp._salivarius
denovo31842	Alloprevotella_tannerae
denovo31845	Prevotella_salivae
denovo31847	Sporobacterium_olearium
denovo3185	Eubacterium_infirmum
denovo31852	Atopobium_rimae
denovo31853	Capnocytophaga_leadbetteri
denovo31854	Stomatobaculum_longum
denovo31855	Abiotrophia_defectiva
denovo31857	Arthrobacter_russicus
denovo3186	Streptococcus_lactarius
denovo31861	Prevotella_denticola
denovo31862	Actinomyces_oris
denovo31863	Veillonella_parvula
denovo31864	Ureaplasma_parvum
denovo31865	Streptococcus_constellatus_subsp._constellatus
denovo31868	Veillonella_parvula
denovo3187	Granulicatella_adiacens
denovo31870	Dialister_invisus
denovo31871	Actinomyces_meyeri
denovo31874	Treponema_pedis
denovo31875	Prevotella_scopos
denovo31877	Prevotella_melaninogenica
denovo31880	Actinomyces_graevenitzii
denovo31881	Tepidimonas_fonticaldi
denovo31884	Corynebacterium_pseudodiphtheriticum
denovo31885	Veillonella_ratti
denovo31888	Fusobacterium_nucleatum_subsp._polymorphum
denovo31890	Porphyromonas_catoniae
denovo31891	Prevotella_melaninogenica
denovo31892	Rothia_mucilaginosa
denovo31894	Prevotella_melaninogenica
denovo3190	Veillonella_denticariosi
denovo31901	Campylobacter_rectus
denovo31902	Peptoniphilus_coxii
denovo31903	Porphyromonas_catoniae
denovo31905	Gemella_sanguinis
denovo31909	Leptotrichia_goodfellowii
denovo31914	Anaeroglobus_geminatus
denovo31915	Fusobacterium_nucleatum_subsp._polymorphum
denovo31916	Prevotella_pallens
denovo31919	Streptococcus_dentisani
denovo31921	Prevotella_denticola
denovo31922	Fusobacterium_nucleatum_subsp._vincentii
denovo31924	Rothia_dentocariosa
denovo31925	Staphylococcus_aureus_subsp._anaerobius
denovo31926	Porphyromonas_gingivalis
denovo31928	Prevotella_nigrescens
denovo3193	Gemella_haemolysans
denovo31931	Clostridium_thermocellum
denovo31934	Porphyromonas_gingivalis
denovo31935	Olsenella_uli
denovo31936	Desulfobacterium_catecholicum
denovo31938	Prevotella_denticola
denovo31939	Streptococcus_gallinaceus
denovo3194	Thermobacillus_composti
denovo31940	Porphyromonas_asaccharolytica
denovo31941	Staphylococcus_epidermidis
denovo31942	Lachnoanaerobaculum_umeaense
denovo31943	Clostridium_xylanovorans
denovo31944	Streptococcus_anginosus
denovo31945	Prevotella_melaninogenica
denovo31946	Clostridium_ultunense
denovo31947	Oribacterium_sinus
denovo31948	Rhizobium_rhizoryzae
denovo3195	Bacteroides_plebeius
denovo31950	Clostridium_ultunense
denovo31952	Staphylococcus_epidermidis
denovo31954	Oceanibaculum_pacificum
denovo31956	Bacteroides_coprophilus
denovo31957	Enterococcus_faecalis
denovo31958	Actinomyces_oris
denovo31961	Fusobacterium_canifelinum
denovo31962	Lactobacillus_paracasei_subsp._paracasei
denovo31963	Armatimonas_rosea
denovo31965	Alloprevotella_tannerae
denovo31967	Veillonella_magna
denovo31968	Haemophilus_influenzae
denovo3197	Staphylococcus_epidermidis
denovo31970	Dialister_invisus
denovo31974	Prevotella_oris
denovo31977	Streptococcus_constellatus_subsp._constellatus
denovo31979	Lactobacillus_rhamnosus
denovo3198	Eikenella_corrodens
denovo31980	Paenibacillus_lentimorbus
denovo31981	Anaerococcus_lactolyticus
denovo31988	Eikenella_corrodens
denovo3199	Gemmatimonas_aurantiaca
denovo31991	Pseudoflavonifractor_capillosus
denovo31992	Streptococcus_mitis
denovo31993	Veillonella_parvula
denovo31996	Actinomyces_odontolyticus
denovo31999	Prevotella_denticola
denovo320	Streptococcus_parasanguinis
denovo32001	Fusobacterium_naviforme
denovo32002	Treponema_denticola
denovo32003	Streptococcus_parasanguinis
denovo32004	Actinomyces_massiliensis
denovo32005	Alloprevotella_tannerae
denovo32006	Fusobacterium_nucleatum_subsp._vincentii
denovo32009	Porphyromonas_bennonis
denovo32011	Fusobacterium_nucleatum_subsp._vincentii
denovo32014	Porphyromonas_canoris
denovo3202	Granulicatella_adiacens
denovo32021	Eubacterium_sulci
denovo32022	Porphyromonas_catoniae
denovo32023	Prevotella_veroralis
denovo32026	Pasteurella_mairii
denovo32029	Prevotella_denticola
denovo32030	Prevotella_aurantiaca
denovo32031	Corynebacterium_xerosis
denovo32035	Campylobacter_fetus_subsp._venerealis
denovo32036	Prevotella_melaninogenica
denovo32038	Thiohalocapsa_halophila
denovo3204	Rothia_mucilaginosa
denovo32040	Mycoplasma_salivarium
denovo32043	Cellulosimicrobium_funkei
denovo32047	Corynebacterium_simulans
denovo32048	Fusibacter_paucivorans
denovo32049	Gemella_morbillorum
denovo3205	Streptococcus_rubneri
denovo32050	Kingella_denitrificans
denovo32052	Prevotella_multiformis
denovo32055	Lactobacillus_gasseri
denovo32057	Granulicatella_adiacens
denovo3206	Oribacterium_sinus
denovo32060	Veillonella_tobetsuensis
denovo32061	Fusobacterium_nucleatum_subsp._polymorphum
denovo32062	Porphyromonas_gulae
denovo32064	Streptococcus_pseudopneumoniae
denovo32066	Granulicatella_adiacens
denovo32067	Mycoplasma_faucium
denovo3207	Veillonella_tobetsuensis
denovo32070	Veillonella_parvula
denovo32071	Oceanicola_marinus
denovo32072	Dialister_invisus
denovo32073	Rothia_dentocariosa
denovo32075	Acidiphilium_multivorum
denovo32079	Fusobacterium_naviforme
denovo3208	Selenomonas_infelix
denovo32080	Veillonella_criceti
denovo32082	Alloprevotella_tannerae
denovo32083	Prevotella_oulorum
denovo32084	Actinomyces_viscosus
denovo32085	Prevotella_melaninogenica
denovo32088	Corynebacterium_simulans
denovo32089	Staphylococcus_aureus_subsp._anaerobius
denovo32090	Burkholderia_grimmiae
denovo32091	Peptostreptococcus_stomatis
denovo32093	Streptococcus_salivarius_subsp._salivarius
denovo32094	Eubacterium_siraeum
denovo32095	Fusobacterium_nucleatum_subsp._polymorphum
denovo32096	Eubacterium_sulci
denovo32097	Selenomonas_infelix
denovo32099	Granulicatella_adiacens
denovo321	Fusobacterium_naviforme
denovo32101	Porphyromonas_catoniae
denovo32102	Prevotella_salivae
denovo32106	Fusobacterium_naviforme
denovo32108	Streptococcus_dentisani
denovo32109	Oribacterium_sinus
denovo3211	Capnocytophaga_leadbetteri
denovo32112	Porphyromonas_catoniae
denovo32113	Campylobacter_concisus
denovo32114	Capnocytophaga_leadbetteri
denovo32117	Erythrobacter_flavus
denovo32119	Staphylococcus_aureus_subsp._anaerobius
denovo32123	Streptococcus_salivarius_subsp._salivarius
denovo32124	Prevotella_intermedia
denovo32125	Mobiluncus_mulieris
denovo32127	Lactobacillus_gasseri
denovo32129	Prevotella_veroralis
denovo3213	Solobacterium_moorei
denovo32136	Prevotella_oris
denovo32139	Porphyromonas_catoniae
denovo3214	Neisseria_cinerea
denovo32140	Campylobacter_jejuni_subsp._jejuni
denovo32141	Porphyromonas_endodontalis
denovo32142	Atopobium_rimae
denovo32146	Bacteroides_acidifaciens
denovo3215	Veillonella_tobetsuensis
denovo32150	Porphyromonas_catoniae
denovo32153	Fusobacterium_nucleatum_subsp._nucleatum
denovo32154	Acidovorax_delafieldii
denovo32158	Veillonella_parvula
denovo32159	Eikenella_corrodens
denovo32160	Corynebacterium_xerosis
denovo32162	Leptotrichia_hongkongensis
denovo32163	Neisseria_sicca
denovo32164	Selenomonas_sputigena
denovo32165	Dialister_pneumosintes
denovo32168	Staphylococcus_epidermidis
denovo32169	Porphyromonas_catoniae
denovo32172	Porphyromonas_catoniae
denovo32174	Alloprevotella_rava
denovo32175	Bacteroides_acidifaciens
denovo32178	Kingella_oralis
denovo3218	Neisseria_flavescens
denovo32180	Porphyromonas_endodontalis
denovo32182	Prevotella_pallens
denovo32183	Clostridium_algidixylanolyticum
denovo32184	Veillonella_magna
denovo32185	Prevotella_jejuni
denovo32186	Parvimonas_micra
denovo32188	Ruminococcus_torques
denovo32189	Fusobacterium_nucleatum_subsp._polymorphum
denovo3219	Streptococcus_mitis
denovo32191	Atopobium_rimae
denovo32193	Granulicatella_adiacens
denovo32195	Staphylococcus_aureus_subsp._anaerobius
denovo32196	Porphyromonas_gingivalis
denovo32197	Staphylococcus_aureus_subsp._anaerobius
denovo32200	Mobiluncus_mulieris
denovo32204	Staphylococcus_aureus_subsp._anaerobius
denovo32205	Capnocytophaga_gingivalis
denovo32206	Hallella_seregens
denovo32207	Bacteroides_acidifaciens
denovo32213	Atopobium_rimae
denovo32215	Veillonella_denticariosi
denovo32216	Porphyromonas_asaccharolytica
denovo32220	Rothia_mucilaginosa
denovo32221	Oscillibacter_valericigenes
denovo32222	Streptococcus_peroris
denovo32224	Porphyromonas_catoniae
denovo32225	Neisseria_sicca
denovo32227	Ureaplasma_parvum
denovo32229	Capnocytophaga_gingivalis
denovo32231	Riemerella_columbina
denovo32233	Prevotella_pleuritidis
denovo32236	Lachnoanaerobaculum_orale
denovo32238	Eubacterium_ventriosum
denovo32240	Prevotella_melaninogenica
denovo3225	Prevotella_melaninogenica
denovo32250	Lachnoanaerobaculum_umeaense
denovo32255	Porphyromonas_catoniae
denovo32258	Staphylococcus_epidermidis
denovo32259	Granulicatella_adiacens
denovo32260	Dialister_invisus
denovo32261	Dialister_micraerophilus
denovo32262	Streptococcus_mitis
denovo32265	Alloprevotella_tannerae
denovo32266	Granulicatella_adiacens
denovo32267	Clostridium_populeti
denovo32268	Cupriavidus_alkaliphilus
denovo32269	Megasphaera_micronuciformis
denovo32270	Streptococcus_constellatus_subsp._constellatus
denovo32273	Veillonella_denticariosi
denovo32274	Porphyromonas_catoniae
denovo32276	Lachnoanaerobaculum_orale
denovo32277	Lysinibacillus_manganicus
denovo32278	Staphylococcus_aureus_subsp._anaerobius
denovo3228	Clostridium_bolteae
denovo32280	Enterococcus_faecalis
denovo32283	Actinomyces_meyeri
denovo32285	Eikenella_corrodens
denovo32288	Bacteroides_massiliensis
denovo3229	Flavobacterium_hibernum
denovo32290	Porphyromonas_gingivalis
denovo32294	Granulicatella_adiacens
denovo32297	Prevotella_scopos
denovo32301	Streptococcus_lactarius
denovo32302	Stomatobaculum_longum
denovo32304	Prevotella_oris
denovo32305	Streptococcus_dentisani
denovo32307	Streptococcus_infantis
denovo32308	Staphylococcus_aureus_subsp._anaerobius
denovo3231	Streptococcus_gordonii
denovo32310	Eubacterium_sulci
denovo32312	Treponema_socranskii_subsp._socranskii
denovo32313	Streptococcus_pseudopneumoniae
denovo32314	Prevotella_melaninogenica
denovo32321	Streptococcus_cristatus
denovo32323	Staphylococcus_aureus_subsp._anaerobius
denovo32328	Porphyromonas_catoniae
denovo3233	Prevotella_oulorum
denovo32330	Neisseria_sicca
denovo32332	Streptococcus_pseudopneumoniae
denovo32333	Veillonella_criceti
denovo32336	Lachnoanaerobaculum_umeaense
denovo32338	Streptococcus_pseudopneumoniae
denovo32339	Veillonella_magna
denovo3234	Neisseria_sicca
denovo32342	Streptococcus_peroris
denovo32344	Anaerococcus_octavius
denovo32346	Prevotella_fusca
denovo32347	Oribacterium_sinus
denovo32348	Staphylococcus_aureus_subsp._anaerobius
denovo3235	Patulibacter_ginsengiterrae
denovo32351	Streptococcus_pseudopneumoniae
denovo32352	Prevotella_aurantiaca
denovo32353	Leptotrichia_hongkongensis
denovo32354	Vibrio_tapetis_subsp._tapetis
denovo32355	Abiotrophia_defectiva
denovo32358	Porphyromonas_catoniae
denovo32361	Prevotella_nanceiensis
denovo32362	Streptococcus_infantis
denovo32364	Actinomyces_radingae
denovo32365	Prevotella_melaninogenica
denovo32367	Stenotrophomonas_nitritireducens
denovo32368	Selenomonas_noxia
denovo32369	Prevotella_oris
denovo3237	Stomatobaculum_longum
denovo32372	Capnocytophaga_ochracea
denovo32376	Faecalibacterium_prausnitzii
denovo32377	Streptococcus_salivarius_subsp._salivarius
denovo32379	Porphyromonas_gingivalis
denovo3238	Staphylococcus_epidermidis
denovo32382	Leptotrichia_wadei
denovo32385	Actinomyces_vaccimaxillae
denovo32387	Clostridium_glycyrrhizinilyticum
denovo32389	Ureaplasma_parvum
denovo3239	Cellvibrio_vulgaris
denovo32390	Bacteroides_acidifaciens
denovo32394	Bacteroides_acidifaciens
denovo32395	Actinomyces_radingae
denovo32396	Alloprevotella_tannerae
denovo32398	Porphyromonas_catoniae
denovo32400	Staphylococcus_haemolyticus
denovo32401	Actinomyces_meyeri
denovo32402	Psychrobacter_cryohalolentis
denovo32403	Oribacterium_sinus
denovo32404	Lactobacillus_taiwanensis
denovo32406	Roseomonas_gilardii_subsp._gilardii
denovo32408	Prevotella_nanceiensis
denovo32410	Lachnoanaerobaculum_orale
denovo32412	Prevotella_micans
denovo32416	Prevotella_melaninogenica
denovo32419	Anaerococcus_hydrogenalis
denovo32423	Campylobacter_showae
denovo32424	Flavobacterium_chungbukense
denovo32427	Prevotella_veroralis
denovo3243	Enterococcus_faecalis
denovo32431	Prevotella_loescheii
denovo32434	Granulicatella_adiacens
denovo32436	Desulfotomaculum_carboxydivorans
denovo32438	Ureaplasma_parvum
denovo32442	Actinomyces_georgiae
denovo32449	Anaerococcus_vaginalis
denovo3245	Alloprevotella_tannerae
denovo32450	Streptococcus_salivarius_subsp._salivarius
denovo32451	Lactobacillus_gasseri
denovo32453	Corynebacterium_simulans
denovo32458	Selenomonas_infelix
denovo32459	Porphyromonas_catoniae
denovo3246	Streptococcus_dentisani
denovo32461	Prevotella_denticola
denovo32462	Granulicatella_adiacens
denovo32465	Porphyromonas_catoniae
denovo32467	Prevotella_fusca
denovo32469	Streptococcus_anginosus
denovo32471	Streptococcus_parasanguinis
denovo32474	Porphyromonas_uenonis
denovo32476	Prevotella_jejuni
denovo32477	Staphylococcus_epidermidis
denovo32478	Streptococcus_salivarius_subsp._salivarius
denovo32482	Veillonella_criceti
denovo32485	Mobiluncus_mulieris
denovo32489	Streptococcus_constellatus_subsp._constellatus
denovo3249	Aquabacter_spiritensis
denovo32490	Streptococcus_pseudopneumoniae
denovo32491	Anaerococcus_lactolyticus
denovo32492	Porphyromonas_catoniae
denovo32494	Catonella_morbi
denovo32495	Porphyromonas_catoniae
denovo32497	Alloprevotella_tannerae
denovo32499	Porphyromonas_catoniae
denovo325	Prevotella_bryantii
denovo32502	Actinomyces_dentalis
denovo32503	Fusobacterium_naviforme
denovo32505	Selenomonas_sputigena
denovo32506	Atopobium_vaginae
denovo32507	Selenomonas_infelix
denovo32510	Veillonella_parvula
denovo32511	Granulicatella_adiacens
denovo32512	Streptococcus_infantis
denovo32513	Veillonella_tobetsuensis
denovo32514	Fusobacterium_nucleatum_subsp._vincentii
denovo32515	Streptococcus_mitis
denovo32516	Fusobacterium_nucleatum_subsp._polymorphum
denovo32517	Prevotella_oris
denovo32518	Prevotella_pallens
denovo32522	Streptococcus_cristatus
denovo32523	Paenibacillus_edaphicus
denovo32525	Prevotella_baroniae
denovo3253	Staphylococcus_caprae
denovo32530	Akkermansia_muciniphila
denovo32531	Tannerella_forsythia
denovo32534	Alloprevotella_tannerae
denovo32537	Capnocytophaga_granulosa
denovo32538	Propionispora_hippei
denovo32540	Paenibacillus_alginolyticus
denovo32541	Oribacterium_sinus
denovo32543	Streptococcus_pneumoniae
denovo32544	Haemophilus_influenzae
denovo32545	Selenomonas_sputigena
denovo32546	Klebsiella_pneumoniae_subsp._pneumoniae
denovo32549	Porphyromonas_catoniae
denovo32551	Anaerococcus_murdochii
denovo32557	Rothia_mucilaginosa
denovo32558	Prevotella_oris
denovo32560	Prevotella_salivae
denovo32561	Prevotella_denticola
denovo32565	Atopobium_parvulum
denovo32566	Lautropia_mirabilis
denovo32568	Stomatobaculum_longum
denovo32569	Neisseria_flavescens
denovo3257	Streptococcus_australis
denovo32574	Treponema_parvum
denovo32575	Gemella_haemolysans
denovo32576	Tannerella_forsythia
denovo32578	Alloprevotella_rava
denovo32579	Alloprevotella_tannerae
denovo3258	Eikenella_corrodens
denovo32580	Porphyromonas_asaccharolytica
denovo32581	Gemella_morbillorum
denovo32582	Prevotella_nanceiensis
denovo32583	Planomicrobium_mcmeekinii
denovo32586	Actinomyces_meyeri
denovo32589	Prevotella_dentasini
denovo32591	Haemophilus_parainfluenzae
